street;housenumber;postcode;suburb;city;lon;lat;full
Höchste Straße; 23; 10249; Friedrichshain; Berlin; 13.4251673; 52.5266212
Höchste Straße; 21; 10249; Friedrichshain; Berlin; 13.4254141; 52.5264679
Höchste Straße; 19; 10249; Friedrichshain; Berlin; 13.4256769; 52.5262949
Höchste Straße; 17; 10249; Friedrichshain; Berlin; 13.4259290; 52.5261317
Seumestraße; 7; 10245; Friedrichshain; Berlin; 13.4616614; 52.5087858
Seumestraße; 9; 10245; Friedrichshain; Berlin; 13.4618588; 52.5091101
Seumestraße; 8; 10245; Friedrichshain; Berlin; 13.4617633; 52.5089551
Seumestraße; 10; 10245; Friedrichshain; Berlin; 13.4619628; 52.5093026
Seumestraße; 11; 10245; Friedrichshain; Berlin; 13.4620923; 52.5095274
Pauline-Staegemann-Straße; 3; 10249; Friedrichshain; Berlin; 13.4225356; 52.5253057
Pauline-Staegemann-Straße; 1; 10249; Friedrichshain; Berlin; 13.4227877; 52.5254656
Barnimstraße; 37; 10249; Friedrichshain; Berlin; 13.4231686; 52.5254428
Barnimstraße; 38; 10249; Friedrichshain; Berlin; 13.4233832; 52.5253090
Seumestraße; 13; 10245; Friedrichshain; Berlin; 13.4624254; 52.5100312
Seumestraße; 13a; 10245; Friedrichshain; Berlin; 13.4625120; 52.5101542
Seumestraße; 14; 10245; Friedrichshain; Berlin; 13.4625850; 52.5102761
Seumestraße; 15; 10245; Friedrichshain; Berlin; 13.4626733; 52.5104239
Seumestraße; 16; 10245; Friedrichshain; Berlin; 13.4627581; 52.5105666
Kopernikusstraße; 19; 10245; Friedrichshain; Berlin; 13.4553502; 52.5102137
Boxhagener Straße; 117; 10245; Friedrichshain; Berlin; 13.4553610; 52.5136777
Georgenkirchstraße; 11; 10249; Friedrichshain; Berlin; 13.4239808; 52.5261910
Georgenkirchstraße; 12; 10249; Friedrichshain; Berlin; 13.4243349; 52.5264064
Georgenkirchstraße; 13; 10249; Friedrichshain; Berlin; 13.4246782; 52.5266087
Georgenkirchstraße; 10; 10249; Friedrichshain; Berlin; 13.4236697; 52.5260082
Niederbarnimstraße; 24; 10247; Friedrichshain; Berlin; 13.4596111; 52.5143510
Gabriel-Max-Straße; 19; 10245; Friedrichshain; Berlin; 13.4580190; 52.5100815
Niederbarnimstraße; ; 10247; Friedrichshain; Berlin; 13.4580066; 52.5131658
Rigaer Straße; 55 B; 10247; Friedrichshain; Berlin; 13.4741619; 52.5151608
Gärtnerstraße; 27; 10245; Friedrichshain; Berlin; 13.4601048; 52.5096095
Gubener Straße; 48; ; Friedrichshain; Berlin; 13.4486533; 52.5121801
Proskauer Straße; 1; 10247; Friedrichshain; Berlin; 13.4606077; 52.5153776
Hübnerstraße; 4; 10247; Friedrichshain; Berlin; 13.4566790; 52.5201807
Frankfurter Allee; 12; ; Friedrichshain; Berlin; 13.4565797; 52.5152057
Petersburger Straße; 74a; 10249; Friedrichshain; Berlin; 13.4519970; 52.5192012
Gabriel-Max-Straße; 13; 10245; Friedrichshain; Berlin; 13.4590030; 52.5120944
Krautstraße; 53; 10243; Friedrichshain; Berlin; 13.4297187; 52.5171533
Krautstraße; 51; 10243; Friedrichshain; Berlin; 13.4295753; 52.5167491
Krautstraße; 52; 10243; Friedrichshain; Berlin; 13.4296398; 52.5169328
Krautstraße; 51A; 10243; Friedrichshain; Berlin; 13.4299627; 52.5167165
Frankfurter Allee; 82; 10247; Friedrichshain; Berlin; 13.4689543; 52.5140375
Boxhagener Straße; 74; ; Friedrichshain; Berlin; 13.4688235; 52.5070470
Krossener Straße; 22; 10245; Friedrichshain; Berlin; 13.4596862; 52.5102358
Frankfurter Allee; 59; 10247; Friedrichshain; Berlin; 13.4660666; 52.5147369
Frankfurter Allee; 73-77; 10247; Friedrichshain; Berlin; 13.4683264; 52.5145334
Straßmannstraße; 29; 10249; Friedrichshain; Berlin; 13.4517525; 52.5227664
Warschauer Straße; 55; 10243; Friedrichshain; Berlin; 13.4513156; 52.5087808
Revaler Straße; 6; 10245; Friedrichshain; Berlin; 13.4515800; 52.5085931
Simon-Dach-Straße; 11; 10245; Friedrichshain; Berlin; 13.4563100; 52.5106300
Gürtelstraße; 36; 10247; Friedrichshain; Berlin; 13.4744754; 52.5104408
Sonntagstraße; 31; 10245; Friedrichshain; Berlin; 13.4662942; 52.5055815
Neue Bahnhofstraße; 36; 10245; Friedrichshain; Berlin; 13.4686196; 52.5046616
Neue Bahnhofstraße; 32; 10245; Friedrichshain; Berlin; 13.4691161; 52.5051736
Neue Bahnhofstraße; 35; 10245; Friedrichshain; Berlin; 13.4687030; 52.5047517
Am Friedrichshain; 6; 10407; Prenzlauer Berg; Berlin; 13.4345576; 52.5294256
Karl-Marx-Allee; 57; 10243; Friedrichshain; Berlin; 13.4306978; 52.5186237
Petersburger Straße; 76a; 10249; Friedrichshain; Berlin; 13.4520601; 52.5187834
Rigaer Straße; 36-38; 10247; Friedrichshain; Berlin; 13.4661034; 52.5160044
Rigaer Straße; 79; 10247; Friedrichshain; Berlin; 13.4639094; 52.5167029
Rigaer Straße; 31; 10247; Friedrichshain; Berlin; 13.4639413; 52.5164491
Proskauer Straße; 10; 10247; Friedrichshain; Berlin; 13.4615702; 52.5172658
Proskauer Straße; 13; 10247; Friedrichshain; Berlin; 13.4618331; 52.5178110
Rigaer Straße; 76; 10247; Friedrichshain; Berlin; 13.4648854; 52.5165607
Rigaer Straße; 84; 10247; Friedrichshain; Berlin; 13.4616465; 52.5171197
Proskauer Straße; 17; 10247; Friedrichshain; Berlin; 13.4621455; 52.5185216
Proskauer Straße; 14; 10247; Friedrichshain; Berlin; 13.4619553; 52.5181497
Proskauer Straße; 20; 10247; Friedrichshain; Berlin; 13.4627388; 52.5195679
Proskauer Straße; 17a; 10247; Friedrichshain; Berlin; 13.4624384; 52.5189869
Proskauer Straße; 29; 10247; Friedrichshain; Berlin; 13.4609685; 52.5174005
Proskauer Straße; 21; 10247; Friedrichshain; Berlin; 13.4615479; 52.5186213
Proskauer Straße; 30; 10247; Friedrichshain; Berlin; 13.4607754; 52.5170022
Proskauer Straße; 38; 10247; Friedrichshain; Berlin; 13.4603034; 52.5160691
Rigaer Straße; 85; 10247; Friedrichshain; Berlin; 13.4607647; 52.5173025
Rigaer Straße; 90; 10247; Friedrichshain; Berlin; 13.4593914; 52.5175376
Rigaer Straße; 12; 10247; Friedrichshain; Berlin; 13.4573433; 52.5176544
Rigaer Straße; 23; 10247; Friedrichshain; Berlin; 13.4606574; 52.5170414
Krossener Straße; 17; 10245; Friedrichshain; Berlin; 13.4575340; 52.5105480
Mollstraße; 20; 10249; Friedrichshain; Berlin; 13.4258189; 52.5237687
Mollstraße; 23; 10249; Friedrichshain; Berlin; 13.4245207; 52.5241636
Mollstraße; 24; 10249; Friedrichshain; Berlin; 13.4239574; 52.5243432
Mollstraße; 27; 10249; Friedrichshain; Berlin; 13.4225412; 52.5247772
Niederbarnimstraße; ; 10247; Friedrichshain; Berlin; 13.4598652; 52.5147681
Weichselstraße; 33; 10247; Friedrichshain; Berlin; 13.4706420; 52.5131600
Silvio-Meier-Straße; 10; 10247; Friedrichshain; Berlin; 13.4632320; 52.5159748
Gabriel-Max-Straße; 3; 10245; Friedrichshain; Berlin; 13.4582875; 52.5099863
Seumestraße; 23; 10245; Friedrichshain; Berlin; 13.4616850; 52.5093188
Simplonstraße; 6; 10245; Friedrichshain; Berlin; 13.4568936; 52.5093914
Markgrafendamm; 36; 10245; Friedrichshain; Berlin; 13.4646899; 52.4977997
Markgrafendamm; 35; 10245; Friedrichshain; Berlin; 13.4648339; 52.4980705
Markgrafendamm; 33; 10245; Friedrichshain; Berlin; 13.4650639; 52.4983626
Markgrafendamm; 34; 10245; Friedrichshain; Berlin; 13.4649465; 52.4982198
Silvio-Meier-Straße; 11; 10247; Friedrichshain; Berlin; 13.4630432; 52.5156914
Silvio-Meier-Straße; 9; 10247; Friedrichshain; Berlin; 13.4638755; 52.5163244
Silvio-Meier-Straße; 10; 10247; Friedrichshain; Berlin; 13.4632651; 52.5160218
Fischzug; 17B; 10245; Friedrichshain; Berlin; 13.4710999; 52.4979780
Fischzug; 19F; 10245; Friedrichshain; Berlin; 13.4712870; 52.4972185
Fischzug; 19A; 10245; Friedrichshain; Berlin; 13.4710827; 52.4969780
Fischzug; 19C; 10245; Friedrichshain; Berlin; 13.4711644; 52.4970742
Fischzug; 19E; 10245; Friedrichshain; Berlin; 13.4712462; 52.4971704
Fischzug; 19; 10245; Friedrichshain; Berlin; 13.4710418; 52.4969299
Fischzug; 19G; 10245; Friedrichshain; Berlin; 13.4713279; 52.4972666
Fischzug; 19B; 10245; Friedrichshain; Berlin; 13.4711236; 52.4970261
Fischzug; 19D; 10245; Friedrichshain; Berlin; 13.4712053; 52.4971223
Rigaer Straße; 31; 10247; Friedrichshain; Berlin; 13.4639097; 52.5164827
Samariterstraße; 17; 10247; Friedrichshain; Berlin; 13.4665400; 52.5188360
Persiusstraße; 15; 10245; Friedrichshain; Berlin; 13.4650480; 52.5001103
Persiusstraße; 10; 10245; Friedrichshain; Berlin; 13.4640592; 52.5003284
Markgrafendamm; 6; 10245; Friedrichshain; Berlin; 13.4655393; 52.4984286
Markgrafendamm; 26; 10245; Friedrichshain; Berlin; 13.4657985; 52.4997917
Persiusstraße; 19; 10245; Friedrichshain; Berlin; 13.4657391; 52.4998665
Markgrafendamm; 13; 10245; Friedrichshain; Berlin; 13.4661398; 52.4996472
Markgrafendamm; 28; 10245; Friedrichshain; Berlin; 13.4655414; 52.4995858
Persiusstraße; 18; 10245; Friedrichshain; Berlin; 13.4654574; 52.4999666
Markgrafendamm; 12; 10245; Friedrichshain; Berlin; 13.4660703; 52.4994797
Markgrafendamm; 27; 10245; Friedrichshain; Berlin; 13.4655665; 52.4996716
Persiusstraße; 17; 10245; Friedrichshain; Berlin; 13.4653230; 52.5000016
Persiusstraße; 14; 10245; Friedrichshain; Berlin; 13.4647376; 52.5000840
Markgrafendamm; 30; 10245; Friedrichshain; Berlin; 13.4656097; 52.4991675
Markgrafendamm; 3; 10245; Friedrichshain; Berlin; 13.4652461; 52.4979905
Persiusstraße; 11; 10245; Friedrichshain; Berlin; 13.4642263; 52.5002344
Markgrafendamm; 29; 10245; Friedrichshain; Berlin; 13.4656669; 52.4993314
Persiusstraße; 12; 10245; Friedrichshain; Berlin; 13.4644318; 52.5002081
Persiusstraße; 16; 10245; Friedrichshain; Berlin; 13.4651963; 52.5000660
Markgrafendamm; 31; 10245; Friedrichshain; Berlin; 13.4655575; 52.4990141
Markgrafendamm; 5; 10245; Friedrichshain; Berlin; 13.4654488; 52.4983015
Persiusstraße; 13; 10245; Friedrichshain; Berlin; 13.4646130; 52.5001557
Markgrafendamm; 16; 10245; Friedrichshain; Berlin; 13.4664691; 52.5002979
Scharnweberstraße; 22a; 10247; Friedrichshain; Berlin; 13.4660163; 52.5129281
Scharnweberstraße; 21; 10247; Friedrichshain; Berlin; 13.4667198; 52.5128588
Marchlewskistraße; 66; 10243; Friedrichshain; Berlin; 13.4453270; 52.5124416
Marchlewskistraße; 70; 10243; Friedrichshain; Berlin; 13.4459140; 52.5116977
Torellstraße; 1; 10243; Friedrichshain; Berlin; 13.4471405; 52.5111861
Torellstraße; 7; 10243; Friedrichshain; Berlin; 13.4488142; 52.5110685
Wühlischstraße; 33a; 10245; Friedrichshain; Berlin; 13.4567692; 52.5099042
Kreutzigerstraße; 20; 10247; Friedrichshain; Berlin; 13.4602876; 52.5132636
Landsberger Allee; 2; 10249; Friedrichshain; Berlin; 13.4344408; 52.5229589
Warschauer Straße; 78; 10243; Friedrichshain; Berlin; 13.4533419; 52.5132891
Jungstraße; 9a; 10247; Friedrichshain; Berlin; 13.4668787; 52.5128817
Jungstraße; 1; 10247; Friedrichshain; Berlin; 13.4672220; 52.5141026
Jungstraße; 10; 10247; Friedrichshain; Berlin; 13.4666641; 52.5124768
Jungstraße; 13; 10247; Friedrichshain; Berlin; 13.4651406; 52.5108706
Scharnweberstraße; 47; 10247; Friedrichshain; Berlin; 13.4672542; 52.5124703
Scharnweberstraße; 49; 10247; Friedrichshain; Berlin; 13.4680696; 52.5123985
Jungstraße; 32; 10247; Friedrichshain; Berlin; 13.4671791; 52.5124311
Jungstraße; 29; 10247; Friedrichshain; Berlin; 13.4666104; 52.5119284
Finowstraße; 39; 10247; Friedrichshain; Berlin; 13.4697960; 52.5138876
Finowstraße; 33; 10247; Friedrichshain; Berlin; 13.4689560; 52.5126458
Böcklinstraße; 9; 10245; Friedrichshain; Berlin; 13.4664423; 52.5067882
Lenbachstraße; 1; 10245; Friedrichshain; Berlin; 13.4681934; 52.5068323
Lenbachstraße; 7a; 10245; Friedrichshain; Berlin; 13.4668094; 52.5057352
Wühlischstraße; 58; 10245; Friedrichshain; Berlin; 13.4681919; 52.5069147
Wühlischstraße; 55; 10245; Friedrichshain; Berlin; 13.4672183; 52.5071383
Lenbachstraße; 22; 10245; Friedrichshain; Berlin; 13.4685582; 52.5067147
Lenbachstraße; 14; 10245; Friedrichshain; Berlin; 13.4671206; 52.5055719
Boxhagener Straße; 61; ; Friedrichshain; Berlin; 13.4699422; 52.5062054
Boxhagener Straße; 69; ; Friedrichshain; Berlin; 13.4698451; 52.5065356
Grünberger Straße; 6; 10243; Friedrichshain; Berlin; 13.4486842; 52.5129480
Grünberger Straße; 4; 10243; Friedrichshain; Berlin; 13.4484803; 52.5129807
Grünberger Straße; 8; 10243; Friedrichshain; Berlin; 13.4488451; 52.5129252
Schreinerstraße; 50; 10247; Friedrichshain; Berlin; 13.4663642; 52.5173079
Alt-Stralau; 59B; 10245; Friedrichshain; Berlin; 13.4686833; 52.4952735
Karl-Marx-Allee; ; 10243; Friedrichshain; Berlin; 13.4525790; 52.5156316
Boxhagener Straße; 78; 10245; Friedrichshain; Berlin; 13.4684090; 52.5076275
Böcklinstraße; 6; 10245; Friedrichshain; Berlin; 13.4659535; 52.5063061
Böcklinstraße; 7/8; 10245; Friedrichshain; Berlin; 13.4662228; 52.5065925
Böcklinstraße; 10; 10245; Friedrichshain; Berlin; 13.4665435; 52.5069052
Sonntagstraße; 9; 10245; Friedrichshain; Berlin; 13.4663075; 52.5059110
Sonntagstraße; 10; 10245; Friedrichshain; Berlin; 13.4661788; 52.5060252
Sonntagstraße; 8; 10245; Friedrichshain; Berlin; 13.4665033; 52.5057461
Sonntagstraße; 2; ; Friedrichshain; Berlin; 13.4677651; 52.5047135
Neue Bahnhofstraße; 30; 10245; Friedrichshain; Berlin; 13.4693746; 52.5054385
Gürtelstraße; 39; 10247; Friedrichshain; Berlin; 13.4750051; 52.5110621
Gürtelstraße; 40; 10247; Friedrichshain; Berlin; 13.4751011; 52.5111798
Gürtelstraße; 42; 10247; Friedrichshain; Berlin; 13.4754207; 52.5115691
Gürtelstraße; 41; 10247; Friedrichshain; Berlin; 13.4752695; 52.5113800
Gürtelstraße; 37; 10247; Friedrichshain; Berlin; 13.4746404; 52.5106638
Gürtelstraße; 37a; 10247; Friedrichshain; Berlin; 13.4747469; 52.5107881
Gürtelstraße; 32a; 10247; Friedrichshain; Berlin; 13.4739599; 52.5098717
Gürtelstraße; 35; 10247; Friedrichshain; Berlin; 13.4743146; 52.5102895
Gürtelstraße; 33c; 10247; Friedrichshain; Berlin; 13.4748950; 52.5097798
Gürtelstraße; 33a; 10247; Friedrichshain; Berlin; 13.4747274; 52.5095860
Gürtelstraße; 29a; 10247; Friedrichshain; Berlin; 13.4735383; 52.5094156
Gürtelstraße; 30; 10247; Friedrichshain; Berlin; 13.4736471; 52.5095392
Gürtelstraße; 26; 10247; Friedrichshain; Berlin; 13.4728344; 52.5086604
Gürtelstraße; 26a; 10247; Friedrichshain; Berlin; 13.4730078; 52.5088387
Gürtelstraße; 27; 10247; Friedrichshain; Berlin; 13.4731502; 52.5089852
Gürtelstraße; 25a; 10247; Friedrichshain; Berlin; 13.4725755; 52.5083309
Gürtelstraße; 24; 10247; Friedrichshain; Berlin; 13.4723283; 52.5080114
Gürtelstraße; 23a; 10247; Friedrichshain; Berlin; 13.4722496; 52.5078947
Gürtelstraße; 20; 10247; Friedrichshain; Berlin; 13.4725614; 52.5088280
Gürtelstraße; 17a; 10247; Friedrichshain; Berlin; 13.4729217; 52.5092279
Gürtelstraße; 17; 10247; Friedrichshain; Berlin; 13.4732403; 52.5095686
Neue Bahnhofstraße; 7; 10245; Friedrichshain; Berlin; 13.4701148; 52.5056150
Am Rudolfplatz; 1; 10245; Friedrichshain; Berlin; 13.4547544; 52.5027236
Am Rudolfplatz; 6; 10245; Friedrichshain; Berlin; 13.4565568; 52.5023252
Neue Bahnhofstraße; 5; 10245; Friedrichshain; Berlin; 13.4696888; 52.5051998
Wühlischstraße; 2; 10245; Friedrichshain; Berlin; 13.4671854; 52.5073949
Neue Bahnhofstraße; 28b; 10245; Friedrichshain; Berlin; 13.4700173; 52.5061110
Boxhagener Straße; 56; 10245; Friedrichshain; Berlin; 13.4687026; 52.5066920
Boxhagener Straße; 75; ; Friedrichshain; Berlin; 13.4685042; 52.5071235
Neue Bahnhofstraße; 30; 10245; Friedrichshain; Berlin; 13.4694345; 52.5055152
Wühlischstraße; 1; 10245; Friedrichshain; Berlin; 13.4676066; 52.5072871
Gürtelstraße; 20; 10247; Friedrichshain; Berlin; 13.4723133; 52.5084247
Grünberger Straße; 52; 10245; Friedrichshain; Berlin; 13.4554806; 52.5118586
Grünberger Straße; 52; 10245; Friedrichshain; Berlin; 13.4555717; 52.5118087
Grünberger Straße; ; 10245; Friedrichshain; Berlin; 13.4555510; 52.5118421
Grünberger Straße; 47; 10245; Friedrichshain; Berlin; 13.4554261; 52.5120737
Grünberger Straße; 43-45; 10245; Friedrichshain; Berlin; 13.4551640; 52.5121254
Grünberger Straße; 55; 10245; Friedrichshain; Berlin; 13.4563870; 52.5119067
Grünberger Straße; 55; 10245; Friedrichshain; Berlin; 13.4563817; 52.5119361
Grünberger Straße; 55; 10245; Friedrichshain; Berlin; 13.4561832; 52.5119622
Grünberger Straße; 60; 10245; Friedrichshain; Berlin; 13.4562476; 52.5116977
Grünberger Straße; ; 10245; Friedrichshain; Berlin; 13.4556300; 52.5118029
Grünberger Straße; ; 10245; Friedrichshain; Berlin; 13.4561022; 52.5117278
Stralauer Allee; 31; 10245; Friedrichshain; Berlin; 13.4554039; 52.5008643
Stralauer Allee; 31c; 10245; Friedrichshain; Berlin; 13.4547794; 52.5010276
Stralauer Allee; 31a; 10245; Friedrichshain; Berlin; 13.4551948; 52.5009183
Stralauer Allee; 31b; 10245; Friedrichshain; Berlin; 13.4549779; 52.5009753
Travestraße; 4; 10247; Friedrichshain; Berlin; 13.4696472; 52.5115011
Travestraße; 3; 10247; Friedrichshain; Berlin; 13.4699905; 52.5113836
Weserstraße; 13; 10247; Friedrichshain; Berlin; 13.4676731; 52.5096271
Weserstraße; 12; 10247; Friedrichshain; Berlin; 13.4680271; 52.5094834
Gabriel-Max-Straße; 16; 10245; Friedrichshain; Berlin; 13.4584138; 52.5109445
Koppenstraße; 16; 10243; Friedrichshain; Berlin; 13.4348689; 52.5132324
Koppenstraße; 17; 10243; Friedrichshain; Berlin; 13.4350610; 52.5134743
Koppenstraße; 18; 10243; Friedrichshain; Berlin; 13.4352745; 52.5137423
Koppenstraße; 19; 10243; Friedrichshain; Berlin; 13.4354357; 52.5139447
Am Rudolfplatz; 2a; 10245; Friedrichshain; Berlin; 13.4550762; 52.5026517
Am Rudolfplatz; 5; 10245; Friedrichshain; Berlin; 13.4560204; 52.5024362
Modersohnstraße; 58; 10245; Friedrichshain; Berlin; 13.4565997; 52.5021750
Modersohnstraße; 70; 10245; Friedrichshain; Berlin; 13.4558272; 52.5010124
Weichselstraße; 27; 10247; Friedrichshain; Berlin; 13.4697215; 52.5116699
Krossener Straße; 14; 10245; Friedrichshain; Berlin; 13.4572002; 52.5108499
Karl-Marx-Allee; 116; 10243; Friedrichshain; Berlin; 13.4471317; 52.5161711
Friedenstraße; 54; 10249; Friedrichshain; Berlin; 13.4381137; 52.5198739
Friedenstraße; 54; 10249; Friedrichshain; Berlin; 13.4380841; 52.5199080
Friedenstraße; 91; 10249; Friedrichshain; Berlin; 13.4368005; 52.5221268
Friedenstraße; 62; 10249; Friedrichshain; Berlin; 13.4391205; 52.5192054
Weidenweg; 23; 10249; Friedrichshain; Berlin; 13.4480032; 52.5175974
Weidenweg; 27; 10249; Friedrichshain; Berlin; 13.4486433; 52.5177176
Frankfurter Tor; 1; 10243; Friedrichshain; Berlin; 13.4529080; 52.5165545
Torellstraße; 7; 10243; Friedrichshain; Berlin; 13.4488321; 52.5110895
Krachtstraße; 1; 10245; Friedrichshain; Berlin; 13.4687156; 52.4953164
Krachtstraße; 1C; 10245; Friedrichshain; Berlin; 13.4688622; 52.4954873
Bänschstraße; 41; 10247; Friedrichshain; Berlin; 13.4644006; 52.5185375
Karl-Marx-Allee; 140; 10243; Friedrichshain; Berlin; 13.4523400; 52.5156584
Colbestraße; 9-13; 10247; Friedrichshain; Berlin; 13.4645038; 52.5135648
Holteistraße; 13; 10245; Friedrichshain; Berlin; 13.4661181; 52.5082585
Wühlischstraße; 43; 10245; Friedrichshain; Berlin; 13.4610517; 52.5086020
Colbestraße; 21; 10247; Friedrichshain; Berlin; 13.4639335; 52.5125871
Rotherstraße; 16; 10245; Friedrichshain; Berlin; 13.4493899; 52.5040428
Rotherstraße; 20; 10245; Friedrichshain; Berlin; 13.4507203; 52.5037031
Rotherstraße; 30; 10245; Friedrichshain; Berlin; 13.4542823; 52.5028411
Warschauer Platz; Bogen 20; 10245; Friedrichshain; Berlin; 13.4482587; 52.5037243
Warschauer Platz; Bogen 16; 10245; Friedrichshain; Berlin; 13.4485698; 52.5041618
Pettenkoferstraße; 6; 10247; Friedrichshain; Berlin; 13.4725652; 52.5164552
Scharnweberstraße; 19; 10247; Friedrichshain; Berlin; 13.4678362; 52.5127101
Krossener Straße; 16; 10245; Friedrichshain; Berlin; 13.4573509; 52.5105948
Voigtstraße; 43; 10247; Friedrichshain; Berlin; 13.4675455; 52.5148399
Kinzigstraße; 6; 10247; Friedrichshain; Berlin; 13.4658293; 52.5138130
Voigtstraße; 44; 10247; Friedrichshain; Berlin; 13.4674645; 52.5146703
Voigtstraße; 40; 10247; Friedrichshain; Berlin; 13.4677284; 52.5152231
Bänschstraße; 92; 10247; Friedrichshain; Berlin; 13.4713609; 52.5169475
Kinzigstraße; 14; 10247; Friedrichshain; Berlin; 13.4656887; 52.5133272
Bänschstraße; 90; 10247; Friedrichshain; Berlin; 13.4711264; 52.5169908
Kinzigstraße; 8; 10247; Friedrichshain; Berlin; 13.4657964; 52.5136992
Kinzigstraße; 4; 10247; Friedrichshain; Berlin; 13.4658779; 52.5139808
Kinzigstraße; 10; 10247; Friedrichshain; Berlin; 13.4657779; 52.5136355
Voigtstraße; 33; 10247; Friedrichshain; Berlin; 13.4686824; 52.5172741
Kinzigstraße; 16; 10247; Friedrichshain; Berlin; 13.4656361; 52.5131440
Bänschstraße; 88; 10247; Friedrichshain; Berlin; 13.4709345; 52.5170211
Kinzigstraße; 20; 10247; Friedrichshain; Berlin; 13.4656185; 52.5130691
Voigtstraße; 41; 10247; Friedrichshain; Berlin; 13.4676865; 52.5151353
Kinzigstraße; 12; 10247; Friedrichshain; Berlin; 13.4657293; 52.5134676
Voigtstraße; 38; 10247; Friedrichshain; Berlin; 13.4681400; 52.5160873
Voigtstraße; 39; 10247; Friedrichshain; Berlin; 13.4678141; 52.5154026
Bänschstraße; 94; 10247; Friedrichshain; Berlin; 13.4716488; 52.5168978
Boxhagener Straße; 22; ; Friedrichshain; Berlin; 13.4554003; 52.5134807
Boxhagener Straße; 44; 10245; Friedrichshain; Berlin; 13.4642671; 52.5099127
Sonntagstraße; 22; 10245; Friedrichshain; Berlin; 13.4644635; 52.5069561
Frankfurter Allee; 97; 10247; Friedrichshain; Berlin; 13.4728530; 52.5142071
Scharnweberstraße; 13; 10247; Friedrichshain; Berlin; 13.4711155; 52.5124703
